id,name,genre,artists,album,popularity,duration_ms,explicit
1o22EcqsCANhwYdaNOSdwS,Tessellate,alt-rock,alt-J,An Awesome Wave,52,181400,False
4KENElVbH0KcipXaaqTeT8,"Russian Alt Rock (Car Wash With Papa) - ""Приключение на автомойке""",alt-rock,The Incomplete Orchestra,TIO's Kid's Jams (Car Wash EP),0,165119,False
0pCTr2E9CtulIwNprituKi,Ms,alt-rock,alt-J,An Awesome Wave,45,238746,False
6XfI75jPN59vD2uF625ayx,Under One Roof Alt Rock,alt-rock,Jack Curtis Dubowsky,Under One Roof (Original Motion Picture Soundtrack Expanded Edition),0,65336,False
6BVBkKpZK09NmifUMZqj1z,Every Other Freckle,alt-rock,alt-J,This Is All Yours,47,216004,False
48H4RqPLjLB5MR3Cc1AdWv,Cry of the Lonely (Psalm 10) - LOFI Alt Rock Mix,alt-rock,Psalms Remixed,Cry of the Lonely (Psalm 10) [LOFI Alt Rock Mix],0,195399,False
24DMpa4roYV1VkykwCSNMG,Panoramic View,alt-rock,AWOLNATION,Panoramic View,50,232733,False
3Sm5TYFgMXyXwgAcY2xweX,So Into You,alt-rock,Atlanta Rhythm Section,A Rock And Roll Alternative,56,260866,False
3i4ColsuZEvjeLz63m0jPt,U&ME,alt-rock,alt-J,The Dream,43,198840,False
6azx6iv2R1DhwovSp4xd5v,Rock Steady,alt-rock,"Alton Ellis, The Flames",Mr Soul of Jamaica,42,160266,False
4wuu0v0TsGf22iYAgIcKlb,Altered State Of Mind,alt-rock,Milmine,So Long And Thanks,39,226000,False
4XSLXwwLskeFy1k6ec4tBg,Altitude Adjustment,alt-rock,Midland,On The Rocks,31,206040,False
6N19vudcjcPwsggs3EGgkN,M.S.S,alt-rock,Red,M.S.S,33,205531,False
1AmwIgy0WYLJJ5e24aCFTm,"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")",alt-rock,"Pritam, Arijit Singh, Shreya Ghoshal, Shadab Faridi, Altamash Faridi, Amitabh Bhattacharya","Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")",49,246988,False
5uspnRBvXxg7Y0PPfpwH6p,SAVIOR,alt-rock,Smile Empty Soul,SAVIOR,35,262425,False
1Ag58Qks3r3p4sAiUdA5xb,Rockstar,alt-rock,ALT BLK ERA,Rockstar,26,148557,False
13gDxn2tYUGS0sawL4kzWp,Philadelphia,alt-rock,alt-J,The Dream,33,218093,False
3WtldAA054sX3ZWCiFjX4O,Ghostlove (1st Movement),alt-rock,Uncle Morty and the Empty Forties,Ghostlove: An Alt-Rock Musical in 5 Parts,25,65387,False
3PsHpAptfclBD9jVWBKqb1,Bane,alt-rock,alt-J,The Dream,29,310000,False
61Adh3QebIXwos3HqbUri1,Ghostlove (2nd Movement),alt-rock,Uncle Morty and the Empty Forties,Ghostlove: An Alt-Rock Musical in 5 Parts,25,61672,False
58qlWRmqnMIKBRu0OaiTQ0,Ghostlove (3rd Movement),alt-rock,Uncle Morty and the Empty Forties,Ghostlove: An Alt-Rock Musical in 5 Parts,25,75046,False
3TY8GltNNtMpDS3YY6tJqo,"Bloodflood, Pt. II",alt-rock,alt-J,This Is All Yours,30,319497,False
4iM7P0ApqrIAzJQzL9UFiC,Ghostlogue,alt-rock,Uncle Morty and the Empty Forties,Ghostlove: An Alt-Rock Musical in 5 Parts,25,97338,False
6LFZWSRtgzCXxNbQNOV8yz,Chicago,alt-rock,alt-J,The Dream,30,235386,False
0kH190Vf9KRHfFOhZCaQxv,Ghosterture,alt-rock,Uncle Morty and the Empty Forties,Ghostlove: An Alt-Rock Musical in 5 Parts,25,43839,False
3LvZJiw3K6loTGtfuSrLCM,Losing My Mind,alt-rock,alt-J,The Dream,24,282000,False
57gf8TTzlk1BE5R4C7gfz6,Hunger of the Pine,alt-rock,alt-J,Hunger of the Pine,26,298670,False
35a7EjRYYLLyH4prB1zExl,Rock and Roll - Alternate Mix,alt-rock,Led Zeppelin,Led Zeppelin IV (Deluxe Edition),32,219680,False
2H6NbSsccvcT1j4jwAjDmf,Pusher,alt-rock,alt-J,This Is All Yours,29,209270,False
428wldKJlnRDngUc7UPS2C,Georgia Rhythm,alt-rock,Atlanta Rhythm Section,A Rock And Roll Alternative,30,292733,False
2gODWsWhiGdm5ERRKJMVFx,s.A.D,alt-rock,The Exies,s.A.D,33,238130,False
3xiJykFwZZgioOjFVuyr2M,Misfits : SOLAR,alt-rock,ALT BLK ERA,Misfits : SOLAR,29,179317,False
5QOXH3mNBeA3BEVmi4U3Cl,Alternative Rock,alt-rock,"HOYO-MiX, 王可鑫",Honkai: Star Rail - Out of Control (Original Game Soundtrack),26,78750,False
1lmMwYy7UlBFCmBWWYeIjB,Awake 24,alt-rock,Ra,Awake 24,26,243654,False
1yDraXjOPLhkBljQq6HCQ8,Walk a Mile,alt-rock,alt-J,The Dream,25,389933,False
2e4vEkdm8h8mNnGHSBfTMT,Ve Kamleya,alt-rock,"Pritam, Arijit Singh, Shreya Ghoshal, Shadab Faridi, Altamash Faridi, Amitabh Bhattacharya",Rocky Aur Rani Kii Prem Kahaani (Original Motion Picture Soundtrack),50,246988,False
035SyYaZBffdxtuHRPE5SD,"Keep The Change, You Filthy Animal",alt-rock,All Time Low,Nothing Personal (Deluxe Version),31,200133,False
4oNm4AlbUo8XEDayfLxoup,Rocker,alt-rock,Alter Ego,Transphormer,28,288053,False
0T5BNAzHqpSpJPbNeRYp7e,Alternate Reality 3035,alt-rock,tiedye ky,Basspunk Loverboy (Remastered),19,207483,False
5b0KMebx2ZOPv91U42xOSv,Rock Around With Ollie Vee - Alternate Version,alt-rock,Buddy Holly,That'll Be The Day,31,138066,False
0Sbvy1JbpkhtTvVvpvRoEs,Face in the Wind,alt-rock,311,Mosaic,23,220933,False
1krpd6EfCr6laRrmH7qBP2,Rock Around the Clock (Alternate Take),alt-rock,Bill Haley & His Comets,Presenting Bill Haley & His Comets,30,131080,False
3scsKPy4dLwvWjF8MgIXPQ,I'm Still in Love With You,alt-rock,Alton Ellis,Sings Rock and Soul,21,201493,False
45xAgFEdLmkkX95ZZeIVnW,打雀英雄傳,cantopop,Sam Hui,半斤八兩,29,188080,False
1xRMtDxiU8xxAlaDscHIoT,濤,cantopop,Keung To,濤,59,232489,False
7c3qSLvyqFkHtKQLgkGxFU,Cantopop,cantopop,China Syndrome,China Syndrome,0,181400,False
0JJAS4x66kFZZbxgAB5lkQ,Can't Hop A Train,cantopop,Matt Mason,Can't Hop A Train,36,201136,False
63huDpEdqQBN43UgxhoIcX,酷愛,cantopop,Hins Cheung,酷愛,45,234360,False
5oDjO1sHNgWQ4lFoW1tl2v,Caporales San Simón,cantopop,Canto Popular,Por Siempre...,22,241345,False
47MN8iVKji2TUL2DOnXpgJ,女神,cantopop,Joyce Cheng,JOYCE,41,256000,False
6ySxbcCY8ifqY7i7fYA7af,Canto Pa' Desahogarme,cantopop,Lenin Ramírez,Reinicio,28,179008,False
75BdRLNhfCePdvaazgI28a,今宵多珍重,cantopop,Danny Chan,陳百強粉紅色的一生精選,32,230998,False
1sPMVZQJt3Gw9NKj6jCboa,Canto Para Ti,cantopop,Banda Los Recoditos,Canto Para Ti,28,159451,False
4GbTgGizUjRxDIRJKe3r7a,垃圾,cantopop,Candy Lo,"喜歡戀愛""粵語精選""",37,228493,False
2SO5oVHP6RBV5sZbM3n8iL,Canto pal que está despierto,cantopop,Muerdo,Viento Sur,37,257881,False
21Y7Om8LTUS5dNKqKYeywc,念,cantopop,Panther Chan,念,46,288295,False
3FlOPbHJY4LwrrO6Y77fln,Candypop,cantopop,G Sounds,Rj Pasin Samples 6,1,83603,False
0LuBQym8RGIcybVJE5F5iE,Tomorrow,cantopop,AGA,Tomorrow,30,250416,False
1qW5H7li77nVfoAoXW0rGj,薄情歌,cantopop,C AllStar,CANTOPOPSIBILITY,37,229555,False
189r6rbHTV8GwbIshCP5fJ,歡樂今宵,cantopop,Leo Ku,有你這一天,35,224333,False
36gEVMtUNQ1LbwChFHp1xz,差詞,cantopop,C AllStar,CANTOPOPSIBILITY,10,221373,False
4Fd5thbqsHwfIEz0rMkEcs,祇想一生跟你走,cantopop,Jacky Cheung,Cantopop,6,311800,False
0PNlAxz1G2WLTC8WRMxUmg,乾,cantopop,MC 張天賦,This is MC,34,219070,False
6P6H8CJOyaneRZcxDiNora,六神合體 (feat. Mastamic),cantopop,"C AllStar, MastaMic",CANTOPOPSIBILITY,6,258053,False
1S1cY016AlRL2rnOO5bolN,濛,cantopop,Juno Mak,Nothing Lasts Forever,38,209413,False
5wvO5nzDuxep7cHJPIC6Qh,每天愛你多一些,cantopop,Jacky Cheung,Best 80s Cantopop,5,278546,False
5fJ9reRZCwq1ezsi9w4CdF,Out of the blue,cantopop,Nancy Kwai,Out of the blue,38,206978,False
7mYfJ77pCVVnZd67jttSt3,可一可再,cantopop,"Eason Chan, eason and the duo band",Cantopop,2,287573,False
6MdW6YlF95hw9FWpIxTAOi,喜歡戀愛,cantopop,Candy Lo,"喜歡戀愛""粵語精選""",31,217760,False
7MB6T9tkVkXrJcxtg12dfI,天堂的花火,cantopop,Alan Tam,Cantopop,2,214312,False
4vbp1GWjMo0pwYYC2dNwun,彳亍,cantopop,Juno Mak,無念,31,242306,False
67NnnoRyLS3jIgjGoZ5dzo,漸漸,cantopop,"Eason Chan, eason and the duo band",Cantopop,2,278000,False
1PxH2IMB4PZ2H5zc5baLZL,Cantonese,cantopop,Bolis Pupul,Letter To Yu,20,292760,False
0JnxOhjiSfJVAg4l3wtQJR,獨一無二,cantopop,"AGA, Gin Lee",Cantopop,1,320256,False
4MSHP1amy1CBfapDSRmv2w,仍會等,cantopop,Joyce Cheng,Believe Us,27,199572,False
1kfykpcse8J6nTc1FFXLhe,紙牌屋,cantopop,Hacken Lee,Cantopop,2,214906,False
44JqJ3F2pXoLNF4nB7Kwnu,有人,cantopop,Juno Mak,Nothing Lasts Forever,34,197400,False
6RaGojnseLYr0IyodIlF5d,一生中最愛 - 電影《雙城故事》歌曲,cantopop,Alan Tam,Cantopop,3,261026,False
2oLgBYqahYEw2VUgcCxXiI,MIZU,cantopop,AGA,MIZU,27,200858,False
0mnLMxYzHjTy7Y0GkxkzDt,很堅強,cantopop,Gin Lee,Cantopop,3,239910,False
2Q8LsLmgwrV7BCqwGeapEG,廢青,cantopop,Alan Tam,Cantopop,1,290158,False
1HsWdmLSDdDel2Dl6ctSO2,零分,cantopop,JUDE,零分,32,254337,False
5wJTsPcM8MJPDgvRB3nFxR,侘寂,cantopop,Gin Lee,Cantopop,0,294000,False
1t5gz9j2e6uq6iTS41GA0D,尊嚴,cantopop,Jason Chan,五年新曲加精選,30,254360,False
1aWbbm9tFdxu0NCuWmp1Sh,奉愛之名,cantopop,Kary Ng,Cantopop,1,247247,False
22DT55qhBCDKnPRPoZcX7n,CityPop,cantopop,AGA,CityPop,25,227248,False
4BP6WFJoE7Sv5NyBMKljkq,天下無敵 - Inspired By Movie 《賭神》,cantopop,Lowell Lo,Cantopop,0,243575,False
4QM774WtzXy2KZeed1xe03,Never mind,cantopop,Nancy Kwai,Never mind,36,251385,False
3dokLN192DpyRv9uYUrLwS,可惜我是水瓶座,cantopop,Miriam Yeung,Cantopop,2,213213,False
2qvAqZKOMBvqWa4AbQen8q,When You're Asleep,cantopop,Jude,Cantopop Hits,0,224954,False
0aLdc9xKWEYVoX73qkx6o3,Chicago House music,chicago-house,DJ Sneak,Chicago House,18,378853,False
5JYbPUFjUn0i8BQy1C5JTs,Percolator - Original Mix,chicago-house,Cajmere,Percolator (Original Mix),35,253718,False
4h4AEqy0iBbjdlbtWvIx5O,Get Get Down,chicago-house,Paul Johnson,Get Get Down,53,367786,False
4YzzjPucCiVQ6OcakYFgZq,Chicago House,chicago-house,Pure Dance Mix,Basement Beats,0,148610,False
7nQaBI1NTv5kpPyeMruTTK,No Way Back,chicago-house,Adonis,No Way Back,29,295911,False
09IT6ZbPsY5EioVEqeyq4j,Brighter Days - Dajae- Underground Mix '93,chicago-house,"Cajmere, Dajae",It's Time,43,327138,False
7zpE1rYahyF6KiXUjm1YR2,Power Flexible,chicago-house,Chicago House Selection,Organic Passion,0,167680,False
3cAAo9zLKzYiVbNvOC6Uh0,House Nation,chicago-house,"The Housemaster Boyz, The Rude Boy of House",House Nation,24,492186,False
1i8PZ9B37SwJ7h3IkZNEK0,Dancefloor Upbeat,chicago-house,Chicago House Selection,Organic Passion,0,175281,False
5qfjyXMa3NEjGxYHV3h7m8,Follow Me (Club Mix),chicago-house,Aly-Us,Follow Me,27,396586,False
5kfrjV4rWbUcI1T7bres4s,Chicago Sunrise,chicago-house,Sven Tasnadi,Chicago Sunrise,26,496051,False
2XMOxHSyrLktEqo8N5wBES,Basement Synth,chicago-house,Chicago House Selection,Organic Passion,0,186697,False
1Ryu9X9AOVvouMn2IL0jJd,In Chicago - Extended Mix,chicago-house,John Summit,In Chicago,23,339067,False
4HnnqBqSFdlm4MlOqxo7yi,Organic Captivating,chicago-house,Chicago House Selection,Organic Passion,0,220995,False
3TOXCM47jxS22kqCJrQvB2,Housenation,chicago-house,The Housemaster Boyz,Housenation,16,490316,False
74oBQ9l3m1Q32dAtQ4zrlb,I Discover,chicago-house,"Felix Da Housecat, Chris Trucher",I Discover,33,155750,False
2CgkfPOXUiybH6h4Rjxz8B,Disco Captivating,chicago-house,Chicago House Selection,Organic Passion,0,205766,False
7dOTL49CqAf6Vh0wg9dlFU,Close - Radio Edit,chicago-house,Chez Damier,Close,23,234760,False
1ODnVHe7JQ3VckSxuDWRh8,Studio Light,chicago-house,Chicago House Selection,Organic Passion,0,163866,False
0V4fEuvn0gtQaPauR7rWvc,Chicago Memory,chicago-house,Mangabey,Chicago Memory EP,17,360069,False
2hllrCtTk03JaMGWZkCU2x,IM FROM CHICAGO,chicago-house,DJPJMADEDISTRACK,IM FROM CHICAGO,13,249325,False
7cu5ogoKn8Eb03QkhCzN7L,Adventure Distorted,chicago-house,Chicago House Selection,Organic Passion,0,148610,False
09dxbPNAqyI9LuLHWQ1ynK,So Glad,chicago-house,Fingers Inc.,Another Side,17,378933,False
4ZrsvBpL8rf6NUmi2bUiI8,Electronica Historic,chicago-house,Chicago House Selection,Organic Passion,0,156212,False
3OrcEhLzxv1YX597jGjEI7,Move Your Body,chicago-house,"Marshall Jefferson, Solardo",Move Your Body,61,196109,False
499H3An7EsRyqUcOGTxzku,Get Get Down - Original Mix,chicago-house,Paul Johnson,The Groove I Have LP,33,551999,False
07N4P7V6mWPL9Mzh3LngTq,Funky Adventure,chicago-house,Chicago House Selection,Organic Passion,0,137195,False
4dKi8v4oeEpGDz18UXF2E5,The House Music Anthem (Move Your Body),chicago-house,Marshall Jefferson,The House Music Anthem,26,468575,False
1I6HkdpWHWhKLw3pkvzDs6,This Is Chicago House!,chicago-house,"Vince Lawrence, Chuck Roberts",This Is Chicago House,2,196563,False
1vaa6iGoQXvl4ehfY7HTmH,Garage Fusion,chicago-house,Chicago House Selection,Organic Passion,0,148610,False
3iP3Dh5eQd682vvS1e2nYx,Home Town Chicago Outro,chicago-house,Boo Williams,The Best of Boo Williams,19,89686,False
4dHaDWK76Pas6huFoMHsnh,Afterparty Connection,chicago-house,Chicago House Selection,Organic Passion,0,167680,False
2OI2hCbcHZ4ria2r8rKu8F,GUFM,chicago-house,Mangabey,Chicago Memory EP,16,275256,False
54ElD23o5S9WrNrvyno6nb,Earth iconic,chicago-house,Chicago House Selection,Organic Passion,0,171467,False
6bWTxJ1LhmDDhmF1f3TOPS,Tech Captivating,chicago-house,Chicago House Selection,Organic Passion,0,160052,False
1qZFptHFt1Lp8tZB3rQOAU,Sensory Vinyl,chicago-house,Chicago House Selection,Organic Passion,0,156238,False
00ZIuxq31ugr2wODVKhVgf,House Music Is Chicago - Deep House Remix,chicago-house,Rob Wegner,House Music Is Chicago (Deep House Remix),2,335409,False
